"","ICF_ID","Date","Start_Time","Station_Code","Habitat","Region","Latitude","Longitude","Start_Depth","Temperature","Conductivity","Turbidity","pH","Salinity","DO","Chl_a","Secchi","X2","NO3","NH4","PO4","DOC","End_Depth","End_Time","Microcystis_2017","Microcystis","Warp_Length","Warp_Angle","Tow_Time","Macrozooplankton_Volume","Mesozooplankton_Volume","Alienacanthomysis_macropsis","Americorophium_spinicorne","Americorophium_spp","Americorophium_stimpsoni","Ampelisca_abdita","Amphipod_UNID","Ampithoe_spp","Ampithoe_valida","Corophiidae_UNID","Crangonyx_spp","Cumacean_UNID","Deltamysis_holmquistae","Eogammarus_spp","Exopalaemon_spp","Gammarus_daiberi","Grandidierella_japonica","Hyalella_spp","Hyperacanthomysis_longirostris","Isopoda_UNID","Monocorophium_acherusicum","Mysid_UNID","Neomysis_kadiakensis","Neomysis_mercedes","Oedicerotidae_UNID","Orientomysis_aspera","Orientomysis_hwanhaiensis","Pleustidae_UNID","Shrimp_UNID_larvae","Sinocorophium_alienense","Tanaidacea_UNID"
"2856","ICF2887",2020-10-21,11:37:00,"21-13-LSC-01","Shoal","Cache Slough and Liberty Island",38.233977,-121.674982,8.7,19.9,155,0.95,8.1,0.07,8.67,0.95,272,NA,NA,NA,NA,NA,8.5,11:42:00,NA,1,0,0,5,65.613,8.838,0,0,0,0,0,0.015240799,NA,0,0,0,0,NA,NA,0,0,0,0.091444794,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2857","ICF2886",2020-10-21,12:17:00,"21-13-LSC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.234836,-121.674039,36.4,20.1,155,0.88,8.1,0.07,8.32,0.84,296,NA,0.2,0.08,0.076,1.782,38.5,12:22:00,NA,2,0,0,5,58.453,8.118,0,0,0,0,0,0,NA,0,0,0.017107721,0,NA,NA,0,0,0,2.035818817,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2858","ICF2890",2020-10-21,12:31:00,"21-13-LSC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.234825,-121.673786,36.8,19.7,155,1.8,7.8,0.07,8.14,0.91,NA,NA,NA,NA,NA,NA,38.3,12:36:00,NA,NA,100,18,5,52.628,7.848,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.114008022,0,0.361025402,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2859","ICF2888",2020-10-21,10:09:00,"21-13-LSC-02","Shoal","Sacramento Deep Water Ship Channel",38.308537,-121.652614,5.1,20,213,5.79,8.1,0.1,8.42,1.8,98,NA,NA,NA,NA,NA,5.3,10:14:00,NA,1,0,0,5,73.022,9.547,0,0,0,0,0,0.013694583,NA,0,0,0,0,NA,NA,0,0,0,0.054778332,0.027389166,0,NA,0,0,0,0,0,0,0,0,0,NA
"2860","ICF2891",2020-10-21,10:44:00,"21-13-LSC-02","Channel Surface","Sacramento Deep Water Ship Channel",38.306473,-121.653705,39.7,20.1,202,4.43,8.2,0.1,8.47,1.69,106,NA,0.199,0.031,0.085,2.33,39,10:49:00,NA,2,0,0,5,64.642,8.732,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.04640911,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2861","ICF2882",2020-10-21,11:04:00,"21-13-LSC-02","Channel Deep","Sacramento Deep Water Ship Channel",38.305726,-121.65412,39.3,20,204,6.51,7.9,0.1,8.32,1.58,NA,NA,NA,NA,NA,NA,39,11:09:00,NA,NA,100,18,5,59.994,8.006,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0.016668367,0,0,0,0,0,0,NA
"2862","ICF2884",2020-10-21,08:27:00,"21-13-LSC-03","Shoal","Sacramento Deep Water Ship Channel",38.444656,-121.596188,7.3,20.4,631,33.92,8.3,0.31,8.41,3.56,25,NA,NA,NA,NA,NA,5.6,08:32:00,NA,1,0,0,5,74.077,10.307,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0.040498469,0,NA,0.01349949,0,0,0,0,0,0,0,0,NA
"2863","ICF2879",2020-10-21,09:07:00,"21-13-LSC-03","Channel Surface","Sacramento Deep Water Ship Channel",38.443002,-121.597754,37.4,20.4,602,45.52,8.4,0.29,8.42,4.03,20,NA,0.217,0.005,0.112,2.904,14.2,09:12:00,NA,1,0,0,5,65.904,8.66,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2864","ICF2889",2020-10-21,09:22:00,"21-13-LSC-03","Channel Deep","Sacramento Deep Water Ship Channel",38.44327,-121.597938,35.6,20.4,615,52.09,8.3,0.3,8.33,4.2,NA,NA,NA,NA,NA,NA,35.1,09:27:00,NA,NA,100,20,5,60.822,8.14,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0.279502793,0.164413408,0,0.115089385,5.162580997,0,NA,0,0,0,0,0,0,0,0,0,NA
"2865","ICF2877",2020-10-21,08:11:00,"21-13-SMM-01","Shoal","Suisun Marsh",38.124615,-122.081213,7.5,19.9,22714,10.96,7.7,13.72,7.11,2.81,60,NA,0.243,0.034,0.077,2.697,7.2,08:16:00,NA,2,0,0,5,54.39,7.221,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2866","ICF2875",2020-10-21,08:29:00,"21-13-SMM-01","Channel Surface","Suisun Marsh",38.123389,-122.080716,17.4,19.3,22705,12.02,7.7,13.75,7.2,3.34,55,NA,0.272,0.015,0.074,3.249,13.7,08:34:00,NA,2,0,0,5,52.116,6.774,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2867","ICF2885",2020-10-21,08:46:00,"21-13-SMM-01","Channel Deep","Suisun Marsh",38.122941,-122.080245,18.5,19.7,23238,15.41,7.8,14.09,7.14,3.03,NA,NA,NA,NA,NA,NA,15,08:51:00,NA,NA,50,17,5,62.922,8.16,0,0,0,0,0,0,NA,0.04767782,0,0,0,NA,NA,0,0,0,0,0,0.158926067,NA,0,0.079463033,0,0,0,0,0,0,0,NA
"2868","ICF2898",2020-10-27,08:19:00,"21-14-LSR-01","Shoal","Lower Sacramento",38.063728,-121.809168,7.3,16.9,5437,34.74,8.1,3.06,8.96,2.2,40,NA,NA,NA,NA,NA,6.9,08:24:00,NA,2,0,0,5,70.135,5.91,0,0.01425815,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.028516301,0,0,0.057032602,0.028516301,NA,0,0.042774451,0,0,0,0,0,0,0,NA
"2869","ICF2893",2020-10-27,08:40:00,"21-14-LSR-01","Channel Surface","Lower Sacramento",38.057402,-121.807607,28.7,16.7,3598,12,8.1,1.9,9.15,1.64,60,NA,0.255,0.043,0.071,1.969,28.9,08:45:00,NA,3,0,0,5,61.429,8.407,0,0.081394664,0,0,0,0.016278933,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2870","ICF2895",2020-10-27,08:59:00,"21-14-LSR-01","Channel Deep","Lower Sacramento",38.058451,-121.808594,29,15.9,5115,12.08,8,2.76,8.69,1.54,NA,NA,NA,NA,NA,NA,29.5,09:04:00,NA,NA,80,19,5,61.297,8.256,0,0.097883792,0,0,0,0,NA,0,0,0,0.032627931,NA,NA,0,0.538360855,0,0.032627931,0.032627931,0.032627931,NA,0,0.032627931,0,0,0,0,0,0,0,NA
"2871","ICF2894",2020-10-27,10:58:00,"21-14-RVV-01","Shoal","Lower Sacramento",38.136279,-121.6874,10,16.2,311,1.56,8.1,0.15,9.21,0.95,250,NA,NA,NA,NA,NA,9.6,11:03:00,NA,2,0,0,5,54.833,9.554,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,2.006074561,0,0.693007576,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2872","ICF2892",2020-10-27,11:31:00,"21-14-RVV-01","Channel Surface","Lower Sacramento",38.143862,-121.68915,19.3,16.7,160,3.6,8.1,0.08,9.08,1.28,180,NA,0.224,0.082,0.073,2.373,19.7,11:36:00,NA,2,0,0,5,59.656,7.891,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.284966274,0,0.016762722,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2873","ICF2896",2020-10-27,11:46:00,"21-14-RVV-01","Channel Deep","Lower Sacramento",38.145819,-121.689135,24.9,16.7,160,4.67,7.9,0.08,8.98,1.14,NA,NA,NA,NA,NA,NA,23.3,11:51:00,NA,NA,60,19,5,60.395,7.227,0,0.033115383,0,0,0,0,NA,0,0,0.066230765,0,NA,NA,0,2.119384489,0,0.149019222,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2874","ICF2900",2020-10-27,09:48:00,"21-14-RVV-02","Shoal","Lower Sacramento",38.101468,-121.707203,8.8,17.2,1429,4.14,8.2,0.72,9.15,1.7,130,NA,NA,NA,NA,NA,8.9,09:53:00,NA,4,0,0,5,67.196,9.041,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.074408848,0.01488177,0.01488177,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2875","ICF2899",2020-10-27,10:08:00,"21-14-RVV-02","Channel Surface","Lower Sacramento",38.106285,-121.710151,13.4,16.7,748,3.6,8.1,0.36,9.19,1.34,150,NA,0.232,0.046,0.068,2.719,12.4,10:13:00,NA,3,0,0,5,64.759,9.13,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.030883946,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2876","ICF2897",2020-10-27,10:26:00,"21-14-RVV-02","Channel Deep","Lower Sacramento",38.106882,-121.714906,24.7,16.6,286,6.23,8,0.14,9.14,1.22,NA,NA,NA,NA,NA,NA,24.1,10:31:00,NA,NA,60,20,5,64.052,9.217,0,0.015612434,0,0,0,0.015612434,NA,0,0,0,0,NA,NA,0,0.187349207,0,0,0.015612434,0,NA,0,0,0,0,0,0,0,0,0,NA
"2877","ICF2908",2020-10-28,10:51:00,"21-14-CFF-01","Shoal","Suisun Bay",38.024994,-121.8326,7.3,16.8,5661,6.47,7.9,3.08,8.14,2.44,90,NA,NA,NA,NA,NA,9.6,10:57:00,NA,5,0,0,6,62.329,8.502,0,0.288787961,0,0,0,0,NA,0.272744185,0,0,0.320875512,NA,NA,0,6.36937892,0.096262654,0.272744185,0,0.080218878,NA,0,0,0,0,0,0,0,0,0.016043776,NA
"2878","ICF2906",2020-10-28,11:16:00,"21-14-CFF-01","Channel Surface","Suisun Bay",38.027151,-121.831458,38.4,17,5688,4.9,7.9,3.11,8.06,2.25,100,NA,0.234,0.052,0.06,5.297,50,11:21:00,NA,5,0,0,5,54.971,6.8,0,0.018191528,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.181915276,0,0.036383055,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2879","ICF2905",2020-10-28,11:32:00,"21-14-CFF-01","Channel Deep","Suisun Bay",38.027067,-121.830664,38.2,16.8,7014,21.76,7.8,3.9,7.92,2.77,NA,NA,NA,NA,NA,NA,43.4,11:37:00,NA,NA,100,18,5,59.155,7.883,0,0.050714299,0,0,0,0,NA,0.016904766,0,0,11.27547912,NA,NA,0,3.397858024,0.050714299,0.422619157,1.741190928,0.118333364,NA,0.101428598,0.152142897,0,0,0,0,0,0,0.050714299,NA
"2880","ICF2910",2020-10-28,09:26:00,"21-14-CSS-01","Channel Surface","Cache Slough and Liberty Island",38.242631,-121.688566,29.4,14.8,167,3.65,7.9,0.08,8.89,1.68,140,NA,0.154,0.069,0.069,5.648,20.7,09:31:00,NA,2,0,0,5,69.143,8.752,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.072313544,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2881","ICF2904",2020-10-28,09:47:00,"21-14-CSS-01","Channel Deep","Cache Slough and Liberty Island",38.239972,-121.686232,24.3,14.8,167,3.71,7.7,0.08,8.79,1.4,NA,NA,NA,NA,NA,NA,27.3,09:52:00,NA,NA,70,19,5,61.614,8.594,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.860197375,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2882","ICF2915",2020-10-28,10:20:00,"21-14-CSS-01","Shoal","Cache Slough and Liberty Island",38.246816,-121.681531,6.9,14.7,166,2.94,8,0.08,9.35,2.29,150,NA,NA,NA,NA,NA,10,10:25:00,NA,2,0,0,5,66.13,8.721,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.060486503,0.030243251,0,NA,0,0,0,0,0,0,0,0,0,NA
"2883","ICF2901",2020-10-28,11:02:00,"21-14-CSS-02","Channel Surface","Cache Slough and Liberty Island",38.275461,-121.695249,21.3,14.4,178,2.89,8,0.08,9.24,1.65,135,NA,0.128,0.057,0.065,5.445,21.7,11:07:00,NA,2,0,0,5,59.155,7.857,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.067619065,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2884","ICF2914",2020-10-28,11:35:00,"21-14-CSS-02","Channel Deep","Cache Slough and Liberty Island",38.277777,-121.695364,24.6,14.3,178,3.52,7.8,0.08,9.15,1.7,NA,NA,NA,NA,NA,NA,21.9,11:40:00,NA,NA,60,19,5,64.284,8.691,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.077780241,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2885","ICF2903",2020-10-28,08:14:00,"21-14-CSS-03","Channel Surface","Cache Slough and Liberty Island",38.31752,-121.654672,14.5,13.9,180,4.2,8.1,0.09,9.36,1.49,140,NA,0.055,0.019,0.076,5.562,12.3,08:19:00,NA,1,0,0,5,66.294,8.494,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.271517672,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2886","ICF2911",2020-10-28,09:26:00,"21-14-HBB-01","Shoal","Suisun Bay",38.074148,-121.968095,5.2,16.9,15912,11.41,7.9,9.35,8.01,2.12,75,NA,0.28,0.024,0.074,5.756,6.2,09:32:00,NA,3,0,0,6,58.859,7.035,0,0,0,0,0,0,NA,0.016989631,0,0,0,NA,NA,0,0,0,0,0,0.016989631,NA,0,0,0,0,0,0,0,0,0.016989631,NA
"2887","ICF2902",2020-10-28,09:45:00,"21-14-HBB-01","Channel Surface","Suisun Bay",38.071852,-121.967128,26.9,16.9,15348,10.34,7.9,9,8.01,2.21,75,NA,NA,NA,NA,NA,40.6,09:50:00,NA,4,0,0,5,58.131,7.212,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2888","ICF2912",2020-10-28,10:00:00,"21-14-HBB-01","Channel Deep","Suisun Bay",38.071664,-121.968893,33.6,16.7,NA,55.56,7.9,11.6,7.76,3.7,NA,NA,NA,NA,NA,NA,20.7,10:04:00,NA,NA,90,18,4,51.715,6.292,0,0,0,0,0.019336735,0,NA,0,0,0,0.058010204,NA,NA,0,0.174030611,0.038673469,0,0.096683673,0.367397956,NA,0,0.193367345,0,0,0,0,0,0,0.038673469,NA
"2889","ICF2913",2020-10-28,08:30:00,"21-14-SBW-01","Shoal","Suisun Bay",38.077227,-122.068376,8.5,16.5,24577,14.95,7.8,14.99,7.8,2.27,55,NA,0.292,0.031,0.085,5.946,4.8,08:36:00,NA,3,0,0,6,53.847,7.212,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0.037142447,NA,0,0,0,0,0,0,0,0,0,NA
"2890","ICF2909",2020-10-28,08:46:00,"21-14-SBW-01","Channel Surface","Suisun Bay",38.080978,-122.065055,21.4,11.6,23785,18.04,7.9,14.48,7.87,2.3,55,NA,NA,NA,NA,NA,22.7,08:52:00,NA,3,0,0,6,55.651,6.812,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2891","ICF2907",2020-10-28,09:00:00,"21-14-SBW-01","Channel Deep","Suisun Bay",38.081043,-122.064697,21.9,16.6,25529,15.67,7.9,15.62,7.7,2.12,NA,NA,NA,NA,NA,NA,22.4,09:05:00,NA,NA,50,22,5,47.81,5.71,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0.02091594,0,NA,0,0.146411582,0,0,0,0,0,0,0.02091594,NA
"2892","ICF2921",2020-10-30,11:21:00,"21-14-GBB-01","Shoal","Suisun Marsh",38.110092,-122.064177,5.2,16.3,23438,23.59,7.8,14.17,7.63,2.49,40,NA,NA,NA,NA,NA,5.8,11:26:00,NA,1,0,0,5,57.335,6.191,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0.0174415,0,0,0,0,0,0,0,NA
"2893","ICF2926",2020-10-30,11:37:00,"21-14-GBB-01","Channel Surface","Suisun Marsh",38.10985,-122.061751,8.8,16.5,24461,104.14,7.8,14.91,7.7,3.7,25,NA,0.289,0.038,0.076,5.89,8.5,11:42:00,NA,1,0,0,5,54.417,7.252,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0.257274381,0.220520898,NA,0,0.018376741,0,0,0,0,0,0.018376741,0.018376741,NA
"2894","ICF2922",2020-10-30,10:07:00,"21-14-GBB-02","Shoal","Suisun Marsh",38.107236,-122.061126,8.5,16.2,23109,10.91,7.8,14.04,7.7,2.48,65,NA,NA,NA,NA,NA,7.9,10:13:00,NA,2,0,0,6,56.105,7.278,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0.017823694,0,NA,0,0,0,0,0,0,0,0.017823694,0,NA
"2895","ICF2918",2020-10-30,10:25:00,"21-14-GBB-02","Channel Surface","Suisun Marsh",38.102265,-122.061281,13.5,15.3,24001,7.98,7.8,14.61,7.83,3.5,70,NA,0.294,0.028,0.077,6.087,15.9,10:31:00,NA,2,0,0,6,54.29,6.431,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2896","ICF2919",2020-10-30,11:27:00,"21-14-LSC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.386784,-121.623965,33.7,16.6,536,49.12,8.2,0.29,9.12,3.64,20,NA,0.4,0.001,0.117,7.434,32.4,11:32:00,NA,1,0,0,5,60.379,8.407,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0.066248129,0,NA,0,0,0,0,0,0,0,0,0,NA
"2897","ICF2923",2020-10-30,11:45:00,"21-14-LSC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.390345,-121.622268,34,16.5,530,49.77,8.2,0.26,9.01,3.84,NA,NA,NA,NA,NA,NA,33.7,11:50:00,NA,NA,100,17,5,62.337,8.514,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.096251567,0,0,2.975777604,0,NA,0,0,0,0,0,0,0,0,0,NA
"2898","ICF2927",2020-10-30,08:21:00,"21-14-SMM-02","Shoal","Suisun Marsh",38.176123,-122.010816,10.4,15.7,12702,21.56,7.6,7.33,7.65,4.15,40,NA,NA,NA,NA,NA,8.7,08:27:00,NA,2,0,0,6,59.07,7.554,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2899","ICF2929",2020-10-30,08:41:00,"21-14-SMM-02","Channel Surface","Suisun Marsh",38.176914,-122.011304,19.2,15.7,12615,13.83,7.6,7.27,7.8,3.44,50,NA,0.242,0.052,0.051,6.072,20.7,08:46:00,NA,2,0,0,5,54.881,6.957,0,0,0,0,0,0,NA,0,0,0,0.018221261,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2900","ICF2916",2020-10-30,09:03:00,"21-14-SMM-02","Channel Deep","Suisun Marsh",38.178415,-122.00812,21.6,15.9,12552,13.17,7.6,7.23,7.6,3.12,NA,NA,NA,NA,NA,NA,22.3,09:08:00,NA,NA,50,17,5,56.321,7.176,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0.088776155,0,NA,0,0.159797078,0,0,0,0,0,0,0,NA
"2901","ICF2928",2020-10-30,08:46:00,"21-14-USC-01","Channel Surface","Sacramento Deep Water Ship Channel",38.563234,-121.551695,38.3,18.4,1089,3.65,8.4,0.54,8.23,2.54,120,NA,0.023,0.01,0.133,6.439,37,08:51:00,NA,1,0,0,5,63.302,8.338,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2902","ICF2925",2020-10-30,09:03:00,"21-14-USC-01","Channel Deep","Sacramento Deep Water Ship Channel",38.564083,-121.551306,37.5,18.4,1083,5.05,8.4,0.54,7.94,2.28,NA,NA,NA,NA,NA,NA,37,09:08:00,NA,NA,100,18,5,63.355,9.266,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.031568141,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2903","ICF2920",2020-10-30,09:26:00,"21-14-USC-01","Shoal","Sacramento Deep Water Ship Channel",38.566746,-121.555941,4.6,17.2,1109,0.39,8.5,0.55,8.12,2.31,300,NA,NA,NA,NA,NA,5.5,09:31:00,NA,1,0,0,5,64.949,8.591,0,0.01539681,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,4.357297243,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2904","ICF2917",2020-10-30,10:05:00,"21-14-USC-02","Channel Surface","Sacramento Deep Water Ship Channel",38.510181,-121.584566,37.7,17.5,959,15.92,8.4,0.48,8.87,3.58,45,NA,0.066,0.012,0.132,9.721,35.6,10:10:00,NA,1,0,0,5,63.133,8.474,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.205913193,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2905","ICF2930",2020-10-30,10:20:00,"21-14-USC-02","Channel Deep","Sacramento Deep Water Ship Channel",38.51069,-121.584626,34.9,17.4,961,17.01,8.5,0.48,8.73,3.51,NA,NA,NA,NA,NA,NA,34.4,10:25:00,NA,NA,100,18,5,58.844,8.453,0,0.033988403,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.016994201,0,0.016994201,10.3664629,0,NA,0,0,0,0,0,0,0,0,0,NA
"2906","ICF2924",2020-10-30,10:40:00,"21-14-USC-02","Shoal","Sacramento Deep Water Ship Channel",38.513721,-121.585247,10,17.6,987,13.09,8.4,0.49,8.9,3.97,50,NA,NA,NA,NA,NA,9.3,10:45:00,NA,1,0,0,5,63.798,8.495,0,0.125395309,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.015674414,0,0.015674414,1.003162471,0,NA,0,0,0,0,0,0,0,0,0.109720895,NA
"2907","ICF2934",2020-11-02,08:16:00,"21-15-CFF-01","Shoal","Suisun Bay",38.044321,-121.873197,7.9,16.9,14937,4.72,7.7,8.73,7.73,2.34,100,NA,0.288,0.026,0.065,5.684,8.6,08:21:00,NA,3,0,0,5,54.58,6.517,0,0,0,0,0,0,NA,0.018321668,0,0,0,NA,NA,0,0,0,0,0.018321668,0.018321668,NA,0,0,0,0,0,0,0,0,0,NA
"2908","ICF2941",2020-11-02,11:29:00,"21-15-CSS-01","Channel Surface","Cache Slough and Liberty Island",38.31615,-121.667243,21.7,15,205,3.37,7.9,0.1,8.77,1.85,127,NA,0.021,0,0.069,6.453,24.1,11:34:00,NA,2,0,0,5,62.88,8.159,0,0,0,0,0,0,NA,0,0,0.015903276,0,NA,NA,0,0,0,0.890583431,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2909","ICF2931",2020-11-02,11:45:00,"21-15-CSS-01","Channel Deep","Cache Slough and Liberty Island",38.315217,-121.667245,23.1,14.7,208,3.33,7.7,0.1,8.47,1.42,NA,NA,NA,NA,NA,NA,20.4,11:50:00,NA,NA,60,18,5,60.057,8.634,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2910","ICF2938",2020-11-02,10:02:00,"21-15-CSS-03","Channel Surface","Cache Slough and Liberty Island",38.247746,-121.704521,15.4,15.5,168,2.21,7.7,0.08,9.16,1.45,178,NA,0.206,0.04,0.06,5.119,13.1,10:07:00,NA,2,0,0,5,65.603,7.518,0,0,0,0,0,0.015243251,NA,0,0,0,0,NA,NA,0,0,0,0.213405509,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2911","ICF2932",2020-11-02,10:34:00,"21-15-CSS-03","Channel Deep","Cache Slough and Liberty Island",38.247012,-121.699819,20.9,15.5,169,2.15,7.8,0.08,8.99,1.5,NA,NA,NA,NA,NA,NA,20.3,10:39:00,NA,NA,60,20,5,55.588,9.03,0,0,0,0,0,0,NA,0,0,0.035978991,0,NA,NA,0,0.017989495,0,1.079369729,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2912","ICF2940",2020-11-02,08:31:00,"21-15-CSS-04","Channel Surface","Cache Slough and Liberty Island",38.2641,-121.691391,26.3,15.5,165,2.06,8.1,0.08,9.19,1.46,190,NA,0.207,0.063,0.059,4.879,21.4,08:36:00,NA,1,0,0,5,65.223,8.516,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.015332039,0,0.337304859,0.567285445,0,NA,0,0,0,0,0,0,0,0,0,NA
"2913","ICF2935",2020-11-02,08:53:00,"21-15-CSS-04","Channel Deep","Cache Slough and Liberty Island",38.263836,-121.691685,21.7,15.5,163,2.1,7.8,0.08,9.14,1.33,NA,NA,NA,NA,NA,NA,26.7,08:58:00,NA,NA,60,20,5,64.178,9.037,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0.015581627,0,0.077908137,0.155816275,0,NA,0.015581627,0,0,0,0,0,0,0,0,NA
"2914","ICF2936",2020-11-02,09:16:00,"21-15-CSS-04","Shoal","Cache Slough and Liberty Island",38.257717,-121.688344,9.5,15.4,163,1.55,7.7,0.08,9.35,1.4,205,NA,NA,NA,NA,NA,6.6,09:21:00,NA,2,0,0,5,65.777,7.335,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0.152028987,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2915","ICF2933",2020-11-02,09:34:00,"21-15-HBB-01","Shoal","Suisun Bay",38.074439,-121.944768,7,16.7,16767,3.75,7.8,9.85,7.83,3.5,115,NA,0.292,0.018,0.065,5.597,8.4,09:39:00,NA,3,0,0,5,52.559,6.421,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2916","ICF2939",2020-11-02,11:12:00,"21-15-SBW-01","Channel Surface","Suisun Bay",38.037011,-122.129957,61.6,17,28465,4.9,7.8,17.59,7.49,4.25,90,NA,0.277,0.061,0.077,5.458,65.3,11:17:00,NA,1,0,0,5,56.274,6.648,0,0,0,0,0,0,NA,0,0,0,0.1243915,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA
"2917","ICF2937",2020-11-02,11:31:00,"21-15-SBW-01","Channel Deep","Suisun Bay",38.038566,-122.130731,65.4,17.1,39647,25.33,7.9,25.33,6.77,2,NA,NA,NA,NA,NA,NA,63.1,11:38:00,NA,NA,120,23,7,50.982,5.636,0,0,0,0,0.019614918,0,NA,0,0,0,0,NA,NA,0,0,0.019614918,0,0,0.117689506,NA,0,0.019614918,0,0.039229835,0.235379012,0,0,0,0,NA
