Project,Year,Survey,Month,Date,Station,Time,TowDuration,Region,TideCode,DepthBottom,CondSurf,PPTSurf,CondBott,PPTBott,TempSurf,TempBottom,Secchi,Turbidity,Microcystis,TotalMeter,MeterEstimate,Volume,ACARTELA,ACARTIA,DIAPTOM,EURYTEM,OTHCALAD,PDIAPFOR,PDIAPMAR,SINOCAL,TORTANUS,ALLCALADULTS,ACANTHO,LIMNOSPP,LIMNOSINE,LIMNOTET,OITHDAV,OITHSIM,OITHSPP,OTHCYCAD,ALLCYCADULTS,HARPACT,EURYJUV,OTHCALJUV,PDIAPJUV,SINOCALJUV,ASINEJUV,ACARJUV,DIAPTJUV,TORTJUV,ALLCALJUV,LIMNOJUV,OITHJUV,OTHCYCJUV,ALLCYCJUV,EURYNAUP,OTHCOPNAUP,PDIAPNAUP,SINONAUP,ALLCOPNAUP,BOSMINA,DAPHNIA,DIAPHAN,OTHCLADO,ALLCLADOCERA,ASPLANCH,KERATELA,OTHROT,POLYARTH,SYNCH,TRICHO,ALLROTIFERS,BARNNAUP,CRABZOEA,OSTRACOD,CUMAC
STN,2021,6,8,8/17/2021,919,13:21,10,Mokelumne River,4,6.1,187,0.08,194,0.08,24.3,24.1,188,2.3,2,11152,N,3.4,0,0,0,0,0,1720.1,0,0,0,1720.1,0,0,0,0,0,0,0,14.8,14.8,0,0,0,20803.4,0,0,0,0,0,20803.4,0,0,110.7,110.7,0,14.8,3115.3,0,3130.1,332.2,59.1,5728.7,723.5,6843.4,0,0,73.8,0,0,0,73.8,0,0,7.4,0
STN,2021,6,8,8/18/2021,508,6:59,10,Suisun Bay,2,9.1,11601,6.59,12860,7.37,20.6,20.1,30,27.7,2,9831,N,3,1264.5,0,0,0,8.4,83.7,0,0,8.4,1365,0,0,0,16.8,8.4,0,0,0,25.1,0,0,0,16.8,0,536,0,0,50.3,603,0,0,0,0,0,75.4,8.4,0,83.7,0,0,0,8.4,8.4,0,0,0,0,0,0,0,360.1,0,41.9,0
STN,2021,6,8,8/18/2021,513,7:58,10,Suisun Bay,2,12.2,8171,4.52,9026,5.03,21.1,20.3,54,10.9,2,10206,N,3.1,1623.8,0,0,0,0,369.5,0,0,16.8,2010.1,0,0,0,11.2,11.2,0,0,0,22.4,11.2,0,0,95.2,0,447.9,0,0,22.4,565.5,0,0,0,0,0,11.2,28,0,39.2,0,0,5.6,61.6,67.2,0,0,11.2,0,0,0,11.2,196,0,44.8,5.6
STN,2021,6,8,8/18/2021,520,9:22,10,Suisun Bay,3,13.1,5368,2.87,5362,2.87,21.5,20.5,60,7.3,3,11467,N,3.5,712.6,0,0,0,0,712.6,0,0,0,1425.3,0,0,0,5,0,0,0,0,5,24.9,5,0,144.5,0,219.3,0,0,0,368.8,5,0,10,15,0,10,49.8,0,59.8,0,0,0,15,15,0,0,0,0,0,0,0,49.8,10,19.9,0
STN,2021,6,8,8/18/2021,801,8:38,10,Confluence,2,6.1,5856,3.16,5902,3.18,21.3,20.6,69,10,3,12750,N,3.9,924.7,0,0,0,0,516.6,0,0,5.2,1446.4,0,0,0,36.2,0,0,0,5.2,41.3,20.7,5.2,0,124,0,191.1,0,0,0,320.3,5.2,0,5.2,10.3,0,15.5,41.3,0,56.8,5.2,0,15.5,5.2,25.8,0,0,0,0,0,0,0,46.5,15.5,51.7,15.5
STN,2021,6,8,8/18/2021,804,10:04,10,Confluence,3,10.1,2554,1.29,2559,1.3,22,21.3,62,8,3,10653,N,3.2,86.6,0,0,6.2,0,432.8,0,0,0,525.5,0,0,0,6.2,0,0,0,6.2,12.4,37.1,12.4,0,352.4,0,80.4,0,0,0,445.1,0,0,0,0,0,0,111.3,0,111.3,86.6,0,30.9,80.4,197.8,0,0,18.6,0,0,0,18.6,0,6.2,37.1,0
STN,2021,6,8,8/18/2021,809,10:52,10,Lower San Joaquin,4,10.4,886,0.42,961,0.45,22.7,22.1,71,7.5,4,9727,N,3,194.7,0,0,16.9,0,6948.8,0,0,0,7160.4,0,0,0,0,0,0,0,25.4,25.4,8.5,33.9,0,7262,0,33.9,0,0,0,7329.7,0,0,0,0,0,33.9,668.6,0,702.5,821,16.9,1320.4,1955.1,4113.4,0,0,8.5,0,0,0,8.5,0,0,50.8,0
STN,2021,6,8,8/18/2021,902,9:56,10,Old River,2,7.9,571,0.26,559,0.25,23.8,22.6,98,9.4,3,12548,N,3.8,0,0,0,13.1,0,10996.3,0,0,0,11009.4,0,0,0,0,0,0,0,52.5,52.5,13.1,262.4,0,10510.7,0,0,0,0,0,10773.2,0,0,0,0,0,131.2,2033.9,0,2165.1,1272.8,65.6,4592.7,4907.6,10838.8,0,0,0,0,0,0,0,0,0,78.7,0
STN,2021,6,8,8/18/2021,910,6:36,10,South Delta,2,12.2,404,0.18,412,0.18,24.6,23.3,144,11.4,1,12150,N,3.7,0,0,0,0,0,2455.6,0,16.3,0,2471.9,16.3,0,32.5,0,0,0,0,48.8,97.6,48.8,16.3,0,14115.6,113.8,0,0,0,0,14245.7,0,0,309,309,0,471.6,3057.3,16.3,3545.2,5496.6,341.5,9854.9,15107.6,30800.7,0,0,0,0,0,0,0,0,0,32.5,0
STN,2021,6,8,8/18/2021,912,7:30,10,South Delta,2,11.9,323,0.14,317,0.14,24.2,22.7,138,4.7,1,11558,N,3.5,0,0,0,0,0,1769.4,0,0,0,1769.4,0,0,25.6,0,0,0,0,256.4,282.1,0,17.1,0,7521.9,119.7,0,0,0,0,7658.7,0,0,2538.6,2538.6,0,51.3,564.1,8.6,624,5376.4,572.7,4966.2,8581.8,19497.1,0,0,0,0,0,0,0,0,0,8.6,0
STN,2021,6,8,8/18/2021,914,8:48,10,South Delta,2,6.7,514,0.23,498,0.22,24.2,23.2,160,5.5,3,11773,N,3.6,0,0,0,14,0,3468.5,0,14,0,3496.5,0,0,28,0,0,0,0,55.9,83.9,14,125.9,0,10125.7,0,0,0,0,0,10251.6,0,0,14,14,0,55.9,951,0,1007,3062.9,181.8,3888.1,13314.5,20447.3,0,0,0,0,0,0,0,0,0,83.9,0
STN,2021,6,8,8/18/2021,915,12:34,10,South Delta,4,6.1,611,0.28,629,0.29,24.7,24.1,117,7.4,3,10869,N,3.3,0,0,0,30.3,0,1628.5,0,0,0,1658.8,0,0,7.6,0,0,0,0,7.6,15.1,7.6,90.9,0,7695.7,0,0,0,0,0,7786.6,0,0,37.9,37.9,0,83.3,954.4,0,1037.7,2628.4,53,4612.9,5324.9,12619.2,90.9,0,0,0,0,0,90.9,0,0,75.8,0
STN,2021,6,8,8/18/2021,918,11:29,10,South Delta,3,6.7,641,0.29,649,0.3,24.2,23.3,92,8.9,2,11879,N,3.6,0,0,0,0,0,1448.5,0,0,0,1448.5,0,0,0,0,0,0,0,27.7,27.7,13.9,145.5,0,6785,0,6.9,0,0,0,6937.4,0,0,104,104,0,256.4,880.2,0,1136.6,5468.2,62.4,5378.1,5329.6,16238.2,0,0,6.9,0,0,0,6.9,0,0,187.1,0
STN,2021,6,8,8/19/2021,711,7:11,10,Sacramento River,2,3.7,303,0.13,377,0.17,21.8,20.5,126,7.7,2,11905,N,3.6,36.8,0,0,0,0,725.3,0,0,0,762.1,0,0,0,0,0,0,0,15.8,15.8,5.3,0,0,3862.9,0,5.3,0,0,0,3868.2,0,0,15.8,15.8,0,5.3,373.2,0,378.4,68.3,0,194.5,52.6,315.3,0,0,0,0,0,0,0,10.5,0,31.5,0
STN,2021,6,8,8/19/2021,713,7:48,10,Cache Slough,2,12.2,204,0.09,207,0.09,21.7,20.9,114,7.8,1,11371,N,3.5,36.7,0,0,0,0,1685,0,0,0,1721.7,0,0,0,0,0,0,0,10.5,10.5,10.5,5.3,0,4183.5,0,0,0,0,0,4188.8,0,0,141.7,141.7,0,0,372.7,0,372.7,15.8,0,52.5,157.5,225.7,0,0,5.3,0,0,0,5.3,0,0,26.3,0
STN,2021,6,8,8/19/2021,716,8:55,10,Cache Slough,2,17.4,202,0.09,201,0.09,20.9,20.3,122,11.6,1,11481,N,3.5,16.4,0,0,0,0,109,0,0,0,125.4,0,0,0,0,0,0,0,16.4,16.4,0,0,0,2942.9,0,0,0,0,0,2942.9,0,0,65.4,65.4,0,0,397.8,0,397.8,32.7,5.5,65.4,114.5,218,0,0,0,0,0,0,0,0,0,38.2,0
STN,2021,6,8,8/19/2021,719,11:34,10,Sac. Deep Water Channel,4,9.8,416,0.19,428,0.19,22.1,21.7,25,48.5,1,10806,N,3.3,0,0,27,5.4,0,3959.9,0,513.2,0,4505.6,0,0,5.4,0,0,0,0,5.4,10.8,0,5.4,0,4575.8,389,0,0,0,0,4970.2,0,0,0,0,0,0,205.3,10.8,216.1,5.4,0,2404,0,2409.4,0,0,0,0,0,0,0,0,0,0,0
STN,2021,6,8,8/19/2021,722,9:27,10,Cache Slough,2,7.3,200,0.08,200,0.08,20.7,20.4,135,7.6,1,12043,N,3.7,5.2,0,0,0,0,62.4,0,0,0,67.6,0,0,0,0,0,0,0,10.4,10.4,10.4,5.2,0,2899.1,0,0,0,0,0,2904.3,0,0,41.6,41.6,0,0,275.4,0,275.4,5.2,0,20.8,93.5,119.5,0,0,5.2,0,0,0,5.2,0,0,15.6,0
STN,2021,6,8,8/19/2021,723,8:22,10,Sac. Deep Water Channel,2,11,210,0.09,208,0.09,21.6,20.9,96,10.4,1,11827,N,3.6,39,0,0,0,0,2348.6,0,4.9,0,2392.5,0,0,0,0,0,0,0,29.2,29.2,4.9,4.9,0,6631.7,0,0,0,0,0,6636.6,0,0,39,39,0,0,238.8,0,238.8,4.9,0,24.4,34.1,63.3,0,0,0,0,0,0,0,9.8,0,24.4,0
STN,2021,6,8,8/19/2021,795,9:17,10,Sac. Deep Water Channel,3,10.4,1051,0.5,1063,0.51,23,22.6,46,21.9,1,14076,N,4.3,0,0,1400.2,0,0,1555.8,0,679.6,0,3635.6,0,0,24.6,0,0,0,0,8.2,32.8,49.1,0,0,9801.4,2202.7,8.2,0,1776.9,0,13789.1,8.2,0,8.2,16.4,0,8.2,442.2,81.9,532.2,24.6,0,8753.3,237.5,9015.3,0,0,24.6,0,0,0,24.6,0,0,0,0
STN,2021,6,8,8/19/2021,796,9:56,10,Sac. Deep Water Channel,3,9.8,817,0.38,808,0.38,22.3,22.1,22,21.9,1,14354,N,4.4,0,0,1356.5,0,0,3059.9,0,2037.8,0,6454.2,0,0,0,0,0,0,0,0,0,63.1,0,0,9236.5,2283.9,6.3,0,977.9,0,12504.6,0,0,6.3,6.3,0,0,246.1,25.2,271.3,0,0,5091.4,12.6,5104,0,0,0,0,0,0,0,0,0,6.3,0
STN,2021,6,8,8/19/2021,797,10:42,10,Sac. Deep Water Channel,3,9.8,607,0.28,604,0.28,22.2,22,24,66.1,1,13418,N,4.1,0,0,89.4,0,0,2610.7,0,2461.6,0,5161.7,0,0,8.5,0,0,0,0,0,8.5,42.6,0,0,4386.6,1328.8,0,0,29.8,0,5745.2,0,0,0,0,0,0,387.6,17,404.6,0,0,3539.1,8.5,3547.6,0,0,0,0,0,0,0,12.8,0,4.3,0
FMWT,2021,3,9,9/3/2021,405,7:57,10,Carquinez Strait,2,8.5,21828,13.09,22868,13.78,18.5,18.2,46,26.5,1,33721,N,10.2,52.7,0,0,0,9.8,5.9,105.5,0,85.9,259.8,0,0,0,43,972.7,0,0,3.9,1019.6,72.3,0,2,148.4,0,189.5,9.8,0,724.6,1074.2,5.9,11.7,0,17.6,0,60.6,0,0,60.6,0,0,0,0,0,0,0,0,0,0,0,0,1216.8,0,0,3.9
FMWT,2021,3,9,9/3/2021,411,13:44,10,Suisun Bay,4,17.7,21409,12.82,23510,14.2,20.3,19.6,97,8.2,2,28895,N,8.8,57.8,0,0,0,12.4,0,12.4,0,68.2,150.8,0,0,0,2.1,322.2,0,0,2.1,326.4,90.9,0,10.3,202.4,0,167.3,24.8,0,1396.4,1801.3,2.1,2.1,4.1,8.3,0,109.5,0,0,109.5,0,0,0,0,0,0,0,0,0,0,0,0,446.2,2.1,0,0
FMWT,2021,3,9,9/3/2021,501,12:21,10,Suisun Bay,4,9.1,17226,10.12,17102,10.04,19.8,19.6,78,8.9,2,22271,N,6.8,151.7,0,0,0,0,2.8,14.1,0,104,272.5,0,0,0,16.9,75.9,0,0,2.8,95.5,30.9,0,2.8,50.6,0,733.3,0,0,438.3,1224.9,0,0,0,0,0,28.1,0,0,28.1,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,5.6
FMWT,2021,3,9,9/3/2021,504,11:05,10,Suisun Bay,4,12.5,11301,6.41,11991,6.83,19.8,19.5,98,7.4,2,18034,N,5.5,963.3,0,0,0,0,25.4,3.2,0,171.1,1162.9,0,0,0,28.5,6.3,0,0,0,34.9,9.5,3.2,0,9.5,0,1166.1,0,0,88.7,1267.5,6.3,0,0,6.3,0,22.2,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,171.1,0,9.5,6.3
FMWT,2021,3,9,9/7/2021,416,8:39,10,Suisun Bay,2,10.1,19050,11.29,21462,12.85,20.5,19.8,39,35.1,1,28852,N,8.8,64.8,0,0,0,6.1,6.1,42.5,0,40.5,159.9,0,0,0,10.1,605,0,0,0,615.1,16.2,0,0,60.7,0,111.3,4.1,0,370.3,546.3,4.1,10.1,2,16.2,0,14.2,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,793.2,0,0,2
FMWT,2021,3,9,9/7/2021,418,9:33,10,Suisun Bay,2,9.1,17381,10.22,19520,11.59,21,20.1,31,62.2,1,24291,N,7.4,74.5,0,0,0,2.4,4.8,24,0,50.5,156.2,0,0,0,16.8,204.3,0,0,0,221.1,12,0,0,48.1,0,137,2.4,0,471,658.5,2.4,9.6,0,12,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,785.9,0,0,4.8
FMWT,2021,3,9,9/7/2021,606,11:40,10,Montezuma Slough,4,7.6,10979,6.21,11301,6.41,21.3,21.1,37,20.9,1,21843,N,6.6,575.8,0,0,0,0,54.4,0,0,5.7,635.9,0,0,0,8.6,0,0,0,2.9,11.5,2.9,43,0,51.6,0,378.1,0,0,14.3,487,0,0,2.9,2.9,0,2.9,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,11.5,2.9,5.7,5.7
FMWT,2021,3,9,9/7/2021,802,13:19,10,Confluence,4,9.1,3783,1.97,4332,2.28,22.1,22,107,6.4,2,19456,N,5.9,953.7,0,0,0,0,2666.3,0,0,7.5,3627.5,0,0,0,49.9,0,0,0,0,49.9,5,5,0,856.3,0,87.4,0,0,0,948.7,0,0,2.5,2.5,0,0,5,0,5,7.5,0,10,32.5,49.9,0,0,0,0,0,0,0,15,0,10,0
FMWT,2021,3,9,9/7/2021,804,14:33,10,Confluence,4,10.1,2434,1.23,3095,1.59,22.4,22.1,98,5.8,3,16108,N,4.9,122.7,0,0,0,0,695.1,0,0,0,817.8,0,0,0,5.1,0,0,0,0,5.1,20.4,5.1,0,1098.9,0,235.1,0,0,0,1339.1,0,0,0,0,0,25.6,112.4,0,138,10.2,0,30.7,30.7,71.6,0,0,15.3,0,0,0,15.3,0,0,30.7,10.2
FMWT,2021,3,9,9/8/2021,508,10:56,10,Suisun Bay,2,11.6,10898,6.16,12434,7.11,21,21,54,16.9,2,33084,N,10,782.4,0,0,0,0,59.7,0,0,0,842.1,0,0,0,1036.2,3,0,0,0,1039.2,3,0,0,17.9,0,642,0,0,0,659.9,56.7,0,0,56.7,0,23.9,0,0,23.9,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,17.9,11.9
FMWT,2021,3,9,9/8/2021,513,7:39,10,Confluence,2,16.8,12880,7.38,13598,7.83,20.6,20.4,97,8.5,2,30844,N,9.4,889.6,0,0,0,1.9,13.3,0,0,22.7,927.4,0,0,0,34.1,9.5,0,0,0,43.5,0,0,0,13.3,0,1230.2,0,0,62.5,1306,1.9,0,0,1.9,0,5.7,0,0,5.7,0,0,0,5.7,5.7,0,0,0,0,0,0,0,121.1,0,1.9,0
FMWT,2021,3,9,9/8/2021,519,12:02,10,Honker Bay,4,1.5,15586,9.08,15732,9.17,21,21.2,48,15.6,2,18863,N,5.7,311.8,0,0,0,0,16.6,3.3,0,33.2,364.9,0,0,0,13.3,19.9,0,0,0,33.2,3.3,0,0,29.9,0,932.1,0,0,49.8,1011.7,0,0,0,0,0,3.3,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,122.7,0,0,3.3
FMWT,2021,3,9,9/8/2021,602,13:20,10,Grizzly Bay,4,2.1,18693,11.06,18906,11.2,21.4,22,46,18.9,1,27873,N,8.5,278.5,0,0,0,4.2,10.6,8.4,0,305.9,607.6,0,0,0,19,183.6,0,0,2.1,204.7,4.2,0,2.1,23.2,0,251.1,2.1,0,173,451.5,8.4,2.1,0,10.6,0,10.6,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,187.8,0,0,0
FMWT,2021,3,9,9/8/2021,608,8:22,10,Montezuma Slough,3,5.5,8074,4.46,7246,3.97,20.6,20.5,84,9,2,36061,N,11,412.8,0,0,0,0,456.5,0,0,3.2,872.6,0,0,0,66.4,4.9,0,0,0,71.2,3.2,0,0,59.9,0,505.1,0,0,0,565,8.1,0,0,8.1,0,9.7,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,24.3,1.6,0,0
FMWT,2021,3,9,9/9/2021,704,8:36,10,Lower Sacramento River,2,9.8,7415,4.07,7733,4.26,20.9,20.5,79,10.2,1,21112,N,6.4,898.5,0,0,0,0,240.2,0,0,9.4,1148,0,0,0,87.4,3.1,0,0,0,90.5,6.2,0,0,65.5,0,555.3,0,0,0,620.8,0,0,0,0,0,0,3.1,0,3.1,0,0,3.1,0,3.1,0,0,0,0,0,0,0,3.1,0,0,31.2
FMWT,2021,3,9,9/9/2021,706,9:27,10,Lower Sacramento River,2,9.1,6012,3.25,4353,2.29,21.4,21.2,69,11.6,2,27872,N,8.5,1462.1,0,0,0,0,773.9,0,0,0,2236,0,0,0,623.3,0,0,0,3,626.2,0,0,0,809.3,0,53.2,0,0,0,862.5,29.5,0,3,32.5,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,23.6,3
FMWT,2021,3,9,9/9/2021,707,10:19,10,Lower Sacramento River,2,9.8,2360,1.19,1395,0.68,21.8,22,52,33.4,2,32833,N,10,869.6,0,0,0,0,1020,0,0,0,1889.6,0,0,0,246.7,0,0,0,9,255.8,3,0,0,2984.9,0,12,0,0,0,2996.9,9,0,9,18.1,0,18.1,24.1,0,42.1,3,0,9,6,18.1,0,0,0,0,0,0,0,0,0,27.1,9
FMWT,2021,3,9,9/9/2021,711,11:44,10,Sacramento River,2,11.6,226,0.1,226,0.1,23.2,23.2,158,3.9,2,28251,N,8.6,38.4,0,0,0,0,906.2,0,4.1,0,948.7,0,0,0,0,0,0,0,10.1,10.1,0,0,0,3216.2,0,0,0,4.1,0,3220.2,0,0,2,2,0,0,76.9,0,76.9,10.1,2,8.1,24.3,44.5,2,0,2,0,0,0,4,0,0,14.2,0
FMWT,2021,3,9,9/9/2021,716,13:02,10,Cache Slough,2,9.1,222,0.09,223,0.1,22.8,22.7,157,3.8,1,36824,N,11.2,11.9,0,0,1.7,0,135.9,0,0,0,149.5,0,0,0,0,0,0,0,5.1,5.1,3.4,1.7,0,1598.9,1.7,0,0,0,1.7,1604,0,0,10.2,10.2,0,1.7,64.6,0,66.3,5.1,0,30.6,27.2,62.9,0,0,10.2,0,1.7,0,11.9,0,0,13.6,0
FMWT,2021,3,9,9/9/2021,722,13:51,10,Cache Slough,2,2.4,224,0.1,228,0.1,23,22.9,192,3,1,33287,N,10.1,4.8,0,0,0,0,45.9,0,0,0,50.7,0,0,0,0,0,0,0,3.2,3.2,4.8,0,0,930.7,3.2,0,0,1.6,0,935.5,0,0,6.3,6.3,0,0,34.8,0,34.8,3.2,0,25.3,33.2,61.7,0,0,4.8,0,0,0,4.8,0,0,9.5,0
FMWT,2021,3,9,9/13/2021,719,14:42,10,Sac. Deep Water Channel,2,10.7,361,0.16,366,0.16,24.8,24.6,38,29.6,1,21122,Y,6.4,28.1,0,9.4,0,0,3924.2,0,1029,0,4990.6,0,0,28.1,0,0,0,0,0,28.1,65.5,4.7,0,9986,668.9,0,0,9.4,0,10668.8,0,0,14,14,0,0,1468.7,23.4,1492.1,0,0,2380.7,0,2380.7,0,0,0,0,0,0,0,0,0,0,0
FMWT,2021,3,9,9/13/2021,723,15:13,10,Sac. Deep Water Channel,2,9.8,237,0.1,237,0.1,21.9,24.9,102,4.2,1,18218,N,5.5,16,0,0,3.2,0,249.9,0,9.6,0,278.8,0,0,0,0,0,0,0,0,0,3.2,6.4,0,5655.8,9.6,0,0,0,0,5671.8,0,0,25.6,25.6,0,0,259.6,0,259.6,6.4,0,28.8,22.4,57.7,6.4,0,0,0,0,0,6.4,0,0,6.4,0
FMWT,2021,3,9,9/13/2021,795,11:54,10,Sac. Deep Water Channel,1,10.7,1094,0.52,1340,0.65,25.8,25.1,60,10.7,1,29387,N,8.9,0,0,874.1,0,0,33.6,0,958.1,0,1865.8,0,0,47.1,0,0,0,0,6.7,53.8,10.1,0,0,2904.6,3516.4,0,0,1472.5,0,7893.5,0,0,235.3,235.3,0,0,332.8,10.1,342.9,0,0,3466,0,3466,0,0,3.4,0,0,0,3.4,0,0,0,0
FMWT,2021,3,9,9/13/2021,796,12:51,10,Sac. Deep Water Channel,1,10.7,832,0.39,772,0.36,25.6,23.7,32,30.3,1,21122,Y,6.4,0,0,219.8,4.7,0,3241.3,0,2296.5,0,5762.4,0,0,23.4,0,0,0,0,0,23.4,46.8,0,0,4494.9,4915.8,4.7,0,308.7,0,9724,0,0,4.7,4.7,0,0,865.3,14,879.3,0,0,2745.6,0,2745.6,0,0,0,0,0,0,0,0,0,0,0
FMWT,2021,3,9,9/13/2021,797,13:42,10,Sac. Deep Water Channel,2,10.7,586,0.27,533,0.24,27.5,25.3,22,41.6,1,21641,N,6.6,0,0,54.4,0,0,5069.2,0,2235.4,0,7358.9,0,0,34.6,0,0,0,0,0,34.6,89,9.9,0,5845.6,3199.8,0,0,54.4,0,9109.6,0,0,0,0,0,0,816,14.8,830.9,0,0,1943.6,0,1943.6,0,0,0,0,0,0,0,0,0,5,5
FMWT,2021,3,9,9/14/2021,809,8:55,10,Lower San Joaquin,4,15.2,977,0.46,1005,0.48,22.5,21.7,113,6.4,3,15554,Y,4.7,218.6,0,0,0,0,1522.8,0,0,0,1741.4,0,0,0,3.7,0,0,0,0,3.7,11.1,7.4,0,1745.1,0,25.9,0,0,0,1778.5,0,0,7.4,7.4,0,11.1,107.5,0,118.6,14.8,0,29.6,11.1,55.6,0,0,0,0,0,0,0,0,0,11.1,0
FMWT,2021,3,9,9/14/2021,906,15:47,10,San Joaquin River,1,10.7,442,0.2,446,0.2,25.9,25,196,3.1,2,15614,N,4.7,0,0,0,5.3,0,5183,0,0,0,5188.3,0,0,0,0,0,0,0,21.1,21.1,10.6,21.1,0,4782.3,0,15.8,0,10.6,0,4829.8,0,0,26.4,26.4,0,58,822.5,0,880.5,116,10.6,996.5,980.7,2103.8,0,0,0,0,0,0,0,0,0,21.1,0
FMWT,2021,3,9,9/14/2021,910,14:47,10,South Delta,1,10.7,450,0.2,291,0.13,26.5,25.9,194,2.8,3,19108,N,5.8,0,0,0,0,0,5385.7,0,0,0,5385.7,0,0,17.2,0,0,0,0,8.6,25.9,17.2,129.3,0,11098.8,0,0,0,0,0,11228.1,0,0,77.6,77.6,0,241.3,792.8,0,1034.1,456.7,25.9,5265,8479.2,14226.8,0,0,8.6,0,0,0,8.6,0,0,17.2,0
FMWT,2021,3,9,9/14/2021,912,13:51,10,South Delta,1,10.7,577,0.26,597,0.27,26.7,27.4,136,4.2,3,11940,N,3.6,0,0,0,0,0,1475.6,0,69,0,1544.5,27.6,0,55.2,0,0,0,0,27.6,110.3,0,69,0,5860.8,69,0,0,0,0,5998.7,0,0,165.5,165.5,0,220.6,1075.6,13.8,1310.1,1061.9,413.7,12907.6,11390.7,25773.9,0,0,13.8,0,0,0,13.8,0,0,13.8,0
FMWT,2021,3,9,9/16/2021,812,12:36,10,Lower San Joaquin,4,13.4,946,0.45,942,0.44,22.2,22.3,110,11.4,2,21568,N,6.5,241.2,0,0,0,0,2113.2,0,0,0,2354.4,0,0,0,3.1,0,0,0,9.2,12.2,15.3,45.8,0,2458.2,0,9.2,0,0,0,2513.2,0,0,6.1,6.1,0,6.1,79.4,0,85.5,30.5,0,113,131.3,274.8,3.1,0,0,0,0,0,3.1,0,0,6.1,3.1
FMWT,2021,3,9,9/16/2021,815,11:19,10,Lower San Joaquin,4,13.4,295,0.13,510,0.23,22.7,21.6,250,8.4,2,14528,N,4.4,18.1,0,0,18.1,0,3504.4,0,0,0,3540.6,0,0,0,0,0,0,0,27.2,27.2,0,49.9,0,8160.2,0,18.1,0,0,0,8228.2,0,0,54.4,54.4,0,31.7,920.3,0,952,126.9,0,530.4,1922.2,2579.5,0,0,4.5,0,0,0,4.5,0,0,86.1,0
FMWT,2021,3,9,9/16/2021,919,7:08,10,Mokelumne River,2,6.1,216,0.09,221,0.09,21.8,21.2,305,5.1,1,17840,N,5.4,0,0,0,0,0,2396.9,6.5,0,0,2403.4,12.9,0,0,0,0,0,0,32.3,45.2,0,0,0,17237.1,0,0,0,6.5,0,17243.6,0,0,90.5,90.5,0,0,600.8,0,600.8,549.2,96.9,1376.1,2616.6,4638.8,6.5,0,25.8,0,0,0,32.3,0,0,45.2,0
FMWT,2021,4,10,10/6/2021,405,7:53,10,Carquinez Strait,2,7.6,27362,16.77,30245,18.72,18.8,18.4,63,14.8,1,27883,N,8.5,0,12.6,0,0,48.2,2.1,580,0,81.7,724.4,0,0,0,0,726.5,0,0,2.1,728.6,94.2,0,4.2,563.2,0,0,27.2,0,732.8,1327.4,0,8.4,0,8.4,0,4.2,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,123.5,2.1,0,2.1
FMWT,2021,4,10,10/6/2021,411,10:15,10,Suisun Bay,2,15.2,21200,12.68,21087,12.61,19,18.6,89,9.5,1,21628,N,6.6,23.1,0,0,0,2.9,2.9,20.3,0,170.7,219.9,0,0,0,2.9,277.7,0,0,0,280.6,34.7,0,0,78.1,0,37.6,0,0,1073.3,1189,0,0,0,0,0,37.6,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,1359.7,0,0,2.9
FMWT,2021,4,10,10/6/2021,501,11:29,10,Suisun Bay,4,10.7,18043,10.64,20006,11.91,19.5,19.4,104,5.8,1,14059,N,4.3,89,0,0,0,0,8.9,53.4,0,462.9,614.2,0,0,0,0,609.7,0,0,0,609.7,35.6,0,0,111.3,0,338.2,0,0,222.5,672,4.5,0,0,4.5,0,13.4,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,574.1,0,0,22.3
FMWT,2021,4,10,10/6/2021,504,12:41,10,Suisun Bay,4,12.2,16393,9.59,18925,11.21,19.7,19.5,122,5.7,1,17341,Y,5.3,155.2,0,0,0,0,3.6,28.9,0,277.8,465.5,0,0,0,46.9,948.9,0,0,0,995.9,21.7,0,0,25.3,0,783,0,0,303.1,1111.3,0,0,0,0,0,187.6,0,0,187.6,0,0,0,0,0,0,0,0,0,0,0,0,1035.5,0,0,14.4
FMWT,2021,4,10,10/7/2021,416,8:45,10,Suisun Bay,2,9.1,22890,13.79,24269,14.7,18.4,17.5,54,22,1,12870,N,3.9,13.4,0,0,0,9,4.5,161.2,0,210.5,398.5,0,0,0,0,1876.2,0,0,0,1876.2,94,4.5,0,228.4,0,49.3,9,0,685.1,976.2,0,17.9,0,17.9,0,49.3,0,0,49.3,0,0,0,0,0,0,0,0,0,0,0,0,855.3,0,0,4.5
