"bottle.ID","Date","genus","species","division","notes","NetRadius_cm","TowVolume_L","TotalSampleVolume_mL","Aliquot_mL","CountFactor","NumberIndividualsCounted","NumberPerLiter","BiomassFactor","SpeciesBiomass_ugdwL","file_name","Station"
"NL84",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,7,0.313623377110241,0.936340009234514,0.293658115819562,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,4,0.179213358348709,4.32361407128636,0.774849397918962,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,65,2.91221707316652,5.95414219559796,17.3397545580816,"SSC Zoops Feb 3 2016.xls","84"
"NL84",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,778.401795967488,279,8,0.0448033395871772,18,0.80646011256919,0.431097548038484,0.347662977119417,"SSC Zoops Feb 3 2016.xls","84"
"West Sac",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,244.640564446925,280,40,0.028613406839644,7,0.200293847877508,0.979354656614541,0.196158712610082,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Daphnia","parvula","Cladocera",NA,15.24,244.640564446925,280,40,0.028613406839644,4,0.114453627358576,2.19580305677072,0.251317624812458,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Diaphanosoma","brachyurum","Cladocera",NA,15.24,244.640564446925,280,40,0.028613406839644,3,0.0858402205189319,1.55537176455487,0.13351345525831,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,49,1.40205693514255,1.78597967206406,2.50404518524104,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,16,0.457814509434304,2.87563807430125,1.31650883429683,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Diacyclops","thomasi","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,4,0.114453627358576,2.30370262709087,0.263667122026031,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,12,0.343360882075728,3.27754772270711,1.12538167711401,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,3,0.0858402205189319,0.996204449182481,0.0855144095997653,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,1,0.028613406839644,3.05963583849248,0.0875466050279407,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,124,3.54806244811585,5.68234946641297,20.161330758851,"SSC Zoops Feb 3 2016.xls","WSP"
"West Sac",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,244.640564446925,280,40,0.028613406839644,7,0.200293847877508,0.228672013048569,0.0458015973953935,"SSC Zoops Feb 3 2016.xls","WSP"
"Prospect",2016-02-03,"Alona","guttata","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,1,0.0126461039157355,0.403991566734947,0.00510891933401094,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Bosmina","longirostris","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,10,0.126461039157355,0.720507278470754,0.0911160991558494,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Ceriodaphnia","spp.","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,2,0.025292207831471,2.20998323305525,0.0558953552344997,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Chydorus","sphaericus","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,15,0.189691558736033,1.59256337331461,0.302095828669963,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Daphnia","parvula","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,8,0.101168831325884,3.38702378856388,0.342661238361976,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Monospilus","dispar","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,1,0.0126461039157355,1.49348367149345,0.0188867497061603,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Pleuroxus","sp.","Cladocera",NA,15.24,355.840821013709,270,60,0.0126461039157355,1,0.0126461039157355,1.00156279036522,0.0126658671250926,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Acanthocyclops","vernalis","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,6,0.075876623494413,16.3885436901281,1.24350735919759,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"calanoid","copepodid","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,67,0.847288962354279,2.34245592361739,1.98473704888241,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"cyclopoid","copepodid","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,50,0.632305195786775,0.866954715617792,0.548179971196976,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Eurytemora","affinis","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,16,0.202337662651768,9.0030310980327,1.82165226915712,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"harpacticoid",NA,"Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,3,0.0379383117472065,1.15589515176986,0.0438527106149293,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Limnoithona","tetraspina","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,2,0.025292207831471,0.996204449182481,0.0251962099713594,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,33,0.417321429219272,3.28621290109659,1.37140706460444,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Sinocalanus","doerri","Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,3,0.0379383117472065,4.68068813062621,0.177577405491146,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"nauplii",NA,"Copepoda",NA,15.24,355.840821013709,270,60,0.0126461039157355,12,0.151753246988826,0.130946068604132,0.0198714910910986,"SSC Zoops Feb 3 2016.xls","Pro"
"Prospect",2016-02-03,"Brachionus","calyciflorus","Rotifera",NA,15.24,355.840821013709,270,60,0.0126461039157355,4,0.050584415662942,0.0963782688,0.00487523840985396,"SSC Zoops Feb 3 2016.xls","Pro"
"NL16",2015-01-27,"ostracod",NA,"Ostracoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,2,0.00310096034715353,0.838170425180819,0.00259913325264254,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,15,0.0232572026036515,1.93871295614913,0.0450890400114845,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,22,0.0341105638186889,2.25996279916256,0.0770886052886972,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"Diacyclops","thomasi","Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,7,0.0108533612150374,2.1294756169164,0.0231119680690082,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"harpacticoid",NA,"Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,29,0.0449639250337262,0.527540709946534,0.0237203009342747,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"Limnoithona","tetraspina","Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,4,0.00620192069430707,1.05737228878549,0.00655773907940555,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,2,0.00310096034715353,3.81921386227149,0.011843230744203,"SSC Zoops Jan 27 2015.xls","16"
"NL16",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,644.961488087347,260,260,0.00155048017357677,12,0.0186057620829212,6.79324121992271,0.126393429909775,"SSC Zoops Jan 27 2015.xls","16"
"NL34",2015-01-27,"Bosmina","longirostris","Cladocera",NA,15.24,644.961488087347,280,280,0.00155048017357677,2,0.00310096034715353,1.37280740909373,0.00425702133987824,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"Monospilus","dispar","Cladocera",NA,15.24,644.961488087347,280,280,0.00155048017357677,2,0.00310096034715353,1.49348367149345,0.00463123364442245,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"ostracod",NA,"Ostracoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,5,0.00775240086788383,0.403991566734947,0.00313190457257375,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,2,0.00310096034715353,1.86179147893325,0.00577334155084033,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,48,0.0744230483316848,0.977702551183445,0.0727636042207371,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"Diacyclops","thomasi","Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,2,0.00310096034715353,1.85782920753286,0.00576105470434307,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"harpacticoid",NA,"Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,17,0.026358162950805,0.567033879760077,0.0149459714013433,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"Limnoithona","tetraspina","Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,4,0.00620192069430707,0.936340009234514,0.0058071064801792,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,50,0.0775240086788383,5.12622319735585,0.397405371641477,"SSC Zoops Jan 27 2015.xls","34"
"NL34",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,644.961488087347,280,280,0.00155048017357677,15,0.0232572026036515,7.07226079294843,0.164481002127463,"SSC Zoops Jan 27 2015.xls","34"
"NL44",2015-01-27,"Bosmina","longirostris","Cladocera",NA,15.24,956.322206474342,176,176,0.00104567267520294,4,0.00418269070081174,0.508037001424633,0.00212496164152709,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Ceriodaphnia","spp.","Cladocera",NA,15.24,956.322206474342,176,176,0.00104567267520294,3,0.00313701802560881,1.24449717391344,0.00390401006738567,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Chydorus","sphaericus","Cladocera",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,0.544300985670574,0.000569160667801744,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Monospilus","dispar","Cladocera",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,1.84971819602863,0.0019341997744128,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"ostracod",NA,"Ostracoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,4,0.00418269070081174,3.12406899812768,0.0130670143471629,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Acanthocyclops","vernalis","Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,11,0.0115023994272323,8.26391281741344,0.095054826057714,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,1.15303977066813,0.00120570218160992,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,87,0.0909735227426554,0.830816379743298,0.0755822928175476,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"harpacticoid",NA,"Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,8,0.00836538140162349,0.35907684436287,0.0030038147555868,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Limnoithona","tetraspina","Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,1.05737228878549,0.00110566530989977,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,38,0.0397355616577116,3.89346800590331,0.154709138010898,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,24,0.0250961442048705,5.98407121172923,0.150177114061771,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"nauplii",NA,"Copepoda",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,0.301009720908006,0.000314757640123964,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Brachionus","calyciflorus","Rotifera",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,0.2117430565536,0.000221413928402049,"SSC Zoops Jan 27 2015.xls","44"
"NL44",2015-01-27,"Bivalvia","veliger","Bivalvia",NA,15.24,956.322206474342,176,176,0.00104567267520294,1,0.00104567267520294,0.403991566734947,0.000422442942347158,"SSC Zoops Jan 27 2015.xls","44"
"NL56",2015-01-27,"Bosmina","longirostris","Cladocera",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,0.910123557317271,0.000730762989332893,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"Ceriodaphnia","spp.","Cladocera",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,0.347027555521558,0.000278637874841225,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"Chydorus","sphaericus","Cladocera",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,2.0492051563596,0.00164536262552282,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"ostracod",NA,"Ostracoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,0.761943968604384,0.000611785562218346,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"Acanthocyclops","vernalis","Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,5.97579364674312,0.00479812745623527,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,12,0.00963512679294133,1.22143759186644,0.0117687060672981,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,98,0.0786868688090209,0.977293309857925,0.0769001504607244,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"harpacticoid",NA,"Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,0.266878842293599,0.000214284290321018,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,45,0.03613172547353,3.13994517692545,0.113451637134605,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,5.75071027614941,0.00461740188834752,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"nauplii",NA,"Copepoda",NA,15.24,1245.44287354798,226,226,0.000802927232745111,3,0.00240878169823533,0.320840135923131,0.000772833847470975,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"bdelloid",NA,"Rotifera",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,0.2039253734375,0.000163737235780685,"SSC Zoops Jan 27 2015.xls","56"
"NL56",2015-01-27,"Brachionus","calyciflorus","Rotifera",NA,15.24,1245.44287354798,226,226,0.000802927232745111,1,0.000802927232745111,0.2371266830988,0.000190395471470547,"SSC Zoops Jan 27 2015.xls","56"
"NL62",2015-01-27,"Monospilus","dispar","Cladocera",NA,15.24,667.201539400704,280,240,0.00174859708464491,1,0.00174859708464491,2.26384417393081,0.00395855132262578,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,9,0.0157373737618042,2.41138739056978,0.0379489046498984,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,24,0.0419663300314778,1.21240525146129,0.0508801989147212,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"Diacyclops","thomasi","Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,3,0.00524579125393473,1.60891745926619,0.00844004513612147,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"harpacticoid",NA,"Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,2,0.00349719416928982,0.565407695659858,0.00197734049653325,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,56,0.0979214367401149,3.7196983152956,0.36423820327353,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,112,0.19584287348023,6.17741791351784,1.20980327487158,"SSC Zoops Jan 27 2015.xls","62"
"NL62",2015-01-27,"nauplii",NA,"Copepoda",NA,15.24,667.201539400704,280,240,0.00174859708464491,7,0.0122401795925144,0.228672013048569,0.00279898650749627,"SSC Zoops Jan 27 2015.xls","62"
"NL66",2015-01-27,"Monospilus","dispar","Cladocera",NA,15.24,667.201539400704,206,120,0.00257293571026322,1,0.00257293571026322,1.84971819602863,0.00475920600048572,"SSC Zoops Jan 27 2015.xls","66"
"NL66",2015-01-27,"ostracod",NA,"Ostracoda",NA,15.24,667.201539400704,206,120,0.00257293571026322,1,0.00257293571026322,0.838170425180819,0.00215655861823424,"SSC Zoops Jan 27 2015.xls","66"
"NL66",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,667.201539400704,206,120,0.00257293571026322,27,0.069469264177107,1.93498802049574,0.134422193975356,"SSC Zoops Jan 27 2015.xls","66"
"NL66",2015-01-27,"harpacticoid",NA,"Copepoda",NA,15.24,667.201539400704,206,120,0.00257293571026322,2,0.00514587142052645,0.788222402887632,0.00405609113603815,"SSC Zoops Jan 27 2015.xls","66"
"NL66",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,667.201539400704,206,120,0.00257293571026322,23,0.0591775213360541,4.28627155060048,0.253650926137782,"SSC Zoops Jan 27 2015.xls","66"
"NL66",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,667.201539400704,206,120,0.00257293571026322,167,0.429680263613958,5.58704847289311,2.40064446065667,"SSC Zoops Jan 27 2015.xls","66"
"NL66",2015-01-27,"nauplii",NA,"Copepoda",NA,15.24,667.201539400704,206,120,0.00257293571026322,6,0.0154376142615793,0.28188314233134,0.0043516032181531,"SSC Zoops Jan 27 2015.xls","66"
"NL70",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,711.681642027418,280,70,0.00562049062921578,20,0.112409812584316,1.90073315036069,0.213661057204841,"SSC Zoops Jan 27 2015.xls","70"
"NL70",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,711.681642027418,280,70,0.00562049062921578,3,0.0168614718876473,0.784680593024595,0.0132308697600667,"SSC Zoops Jan 27 2015.xls","70"
"NL70",2015-01-27,"Pseudodiaptomus","forbesi","Copepoda",NA,15.24,711.681642027418,280,70,0.00562049062921578,10,0.0562049062921578,3.05963583849248,0.171966545590598,"SSC Zoops Jan 27 2015.xls","70"
"NL70",2015-01-27,"Sinocalanus","doerri","Copepoda",NA,15.24,711.681642027418,280,70,0.00562049062921578,163,0.916139972562172,6.49199070511443,5.94757218645741,"SSC Zoops Jan 27 2015.xls","70"
"NL70",2015-01-27,"nauplii",NA,"Copepoda",NA,15.24,711.681642027418,280,70,0.00562049062921578,7,0.0393434344045105,0.181594253146121,0.00714454158689046,"SSC Zoops Jan 27 2015.xls","70"
"NL74",2015-01-27,"Alona","guttata","Cladocera",NA,15.24,822.881898594202,229,25,0.0111316095488901,1,0.0111316095488901,1.30286033844859,0.0145029325843445,"SSC Zoops Jan 27 2015.xls","74"
"NL74",2015-01-27,"calanoid","copepodid","Copepoda",NA,15.24,822.881898594202,229,25,0.0111316095488901,48,0.534317258346723,3.00189358432173,1.60396354982341,"SSC Zoops Jan 27 2015.xls","74"
"NL74",2015-01-27,"cyclopoid","copepodid","Copepoda",NA,15.24,822.881898594202,229,25,0.0111316095488901,4,0.0445264381955603,0.338542456056422,0.0150740897461695,"SSC Zoops Jan 27 2015.xls","74"
"NL74",2015-01-27,"Eurytemora","affinis","Copepoda",NA,15.24,822.881898594202,229,25,0.0111316095488901,1,0.0111316095488901,9.29385486464453,0.103455563557275,"SSC Zoops Jan 27 2015.xls","74"
"NL74",2015-01-27,"Leptodiaptomus","siciloides","Copepoda",NA,15.24,822.881898594202,229,25,0.0111316095488901,1,0.0111316095488901,2.71677231303887,0.0302420486219837,"SSC Zoops Jan 27 2015.xls","74"
"NL74",2015-01-27,"Limnoithona","tetraspina","Copepoda",NA,15.24,822.881898594202,229,25,0.0111316095488901,3,0.0333948286466702,1.05737228878549,0.0353107663997289,"SSC Zoops Jan 27 2015.xls","74"
